Unnamed: 0,league,split,week,game,date,patchno,side,team,teamdragkills,elders,herald,teambaronkills,totalgold,earnedgpm,cspm
346,WC,2019-W,PI-KO,3,2019-10-07 07:49:49.999987200,9.19,Blue,Damwon Gaming,3.0,0.0,1.0,2.0,66930.0,1368.4229607250754,33.383685800604226
347,WC,2019-W,PI-KO,3,2019-10-07 07:49:49.999987200,9.19,Red,Lowkey Esports,1.0,0.0,0.0,0.0,56634.0,1057.3655589123864,31.540785498489427
358,WC,2019-W,PI-KO,4,2019-10-07 08:42:19.999958400,9.19,Blue,Lowkey Esports,0.0,0.0,0.0,0.0,32240.0,746.5619955979457,28.965517241379317
359,WC,2019-W,PI-KO,4,2019-10-07 08:42:19.999958400,9.19,Red,Damwon Gaming,3.0,0.0,1.0,1.0,49601.0,1510.8026412325753,35.876742479823925
370,WC,2019-W,PI-KO,1,2019-10-07 09:29:24.000028800,9.19,Blue,Clutch Gaming,2.0,0.0,1.0,1.0,57219.0,1250.401334074486,35.28627015008338
371,WC,2019-W,PI-KO,1,2019-10-07 09:29:24.000028800,9.19,Red,Royal Youth,2.0,0.0,0.0,0.0,46447.0,891.1350750416899,30.583657587548643
382,WC,2019-W,PI-KO,2,2019-10-07 10:21:24.000019200,9.19,Blue,Clutch Gaming,3.0,0.0,1.0,1.0,57394.0,1415.1170084439084,34.668275030156806
383,WC,2019-W,PI-KO,2,2019-10-07 10:21:24.000019200,9.19,Red,Royal Youth,0.0,0.0,0.0,0.0,44561.0,950.714113389626,29.529553679131485
394,WC,2019-W,PI-KO,3,2019-10-07 11:10:11.000035200,9.19,Blue,Clutch Gaming,6.0,0.0,1.0,2.0,74983.0,1378.2208201892745,33.582694907616045
395,WC,2019-W,PI-KO,3,2019-10-07 11:10:11.000035200,9.19,Red,Royal Youth,0.0,0.0,0.0,0.0,60005.0,973.2275799909869,30.824695808922936
406,WC,2019-W,PI-KO,1,2019-10-08 05:42:09.000028800,9.19,Blue,Hong Kong Attitude,4.0,0.0,1.0,1.0,59071.0,1453.3818615751788,35.69212410501193
407,WC,2019-W,PI-KO,1,2019-10-08 05:42:09.000028800,9.19,Red,Isurus Gaming,0.0,0.0,0.0,0.0,42685.0,866.7708830548926,30.465393794749406
418,WC,2019-W,PI-KO,2,2019-10-08 06:40:07.999968000,9.19,Blue,Isurus Gaming,5.0,0.0,1.0,1.0,65160.0,1319.8122160524988,36.436143361938406
419,WC,2019-W,PI-KO,2,2019-10-08 06:40:07.999968000,9.19,Red,Hong Kong Attitude,0.0,0.0,0.0,0.0,54871.0,1008.1817264008076,31.68096920747097
430,WC,2019-W,PI-KO,3,2019-10-08 07:33:49.000003200,9.19,Blue,Hong Kong Attitude,5.0,1.0,1.0,2.0,76915.0,1260.0446096654273,30.681536555142504
431,WC,2019-W,PI-KO,3,2019-10-08 07:33:49.000003200,9.19,Red,Isurus Gaming,2.0,0.0,0.0,0.0,69738.0,1082.1759603469638,32.7633209417596
442,WC,2019-W,PI-KO,4,2019-10-08 08:34:29.000035200,9.19,Blue,Isurus Gaming,3.0,1.0,0.0,0.0,63029.0,1067.8637602179836,32.043596730245234
443,WC,2019-W,PI-KO,4,2019-10-08 08:34:29.000035200,9.19,Red,Hong Kong Attitude,3.0,0.0,1.0,1.0,68114.0,1206.4196185286105,36.730245231607626
454,WC,2019-W,PI-KO,1,2019-10-08 09:38:32.999971200,9.19,Blue,Unicorns of Love,3.0,2.0,1.0,2.0,87567.0,1280.8770131771594,27.43045387994144
455,WC,2019-W,PI-KO,1,2019-10-08 09:38:32.999971200,9.19,Red,Splyce,4.0,0.0,0.0,2.0,86035.0,1247.2313323572473,30.505124450951687
466,WC,2019-W,PI-KO,2,2019-10-08 10:47:51.999964800,9.19,Blue,Splyce,2.0,0.0,1.0,2.0,64640.0,1392.076029567054,32.43928194297783
467,WC,2019-W,PI-KO,2,2019-10-08 10:47:51.999964800,9.19,Red,Unicorns of Love,2.0,0.0,0.0,0.0,50882.0,956.236536430834,28.891235480464626
478,WC,2019-W,PI-KO,3,2019-10-08 11:39:45.999993600,9.19,Blue,Splyce,4.0,0.0,1.0,1.0,61585.0,1362.0,32.62295081967213
479,WC,2019-W,PI-KO,3,2019-10-08 11:39:45.999993600,9.19,Red,Unicorns of Love,0.0,0.0,0.0,0.0,49062.0,951.409836065574,27.311475409836067
490,WC,2019-W,PI-KO,4,2019-10-08 12:30:51.999984000,9.19,Blue,Unicorns of Love,5.0,1.0,1.0,1.0,81198.0,1280.9644268774705,29.88142292490119
491,WC,2019-W,PI-KO,4,2019-10-08 12:30:51.999984000,9.19,Red,Splyce,1.0,0.0,0.0,2.0,72416.0,1072.6956521739132,29.69169960474309
502,WC,2019-W,PI-KO,5,2019-10-08 13:32:52.000022400,9.19,Blue,Splyce,4.0,1.0,0.0,1.0,72153.0,1257.8811096433287,33.89696169088507
503,WC,2019-W,PI-KO,5,2019-10-08 13:32:52.000022400,9.19,Red,Unicorns of Love,2.0,0.0,1.0,1.0,64669.0,1060.1532364597094,30.11889035667107
514,WC,2019-W,G,1,2019-10-12 05:54:38.999980800,9.19,Blue,Fnatic,0.0,0.0,0.0,0.0,63447.0,1125.8161455902941,32.92580494633691
515,WC,2019-W,G,1,2019-10-12 05:54:38.999980800,9.19,Red,SK Telecom T1,4.0,0.0,1.0,1.0,71551.0,1352.7130191320578,34.269715352309845
526,WC,2019-W,G,1,2019-10-12 07:56:50.999971200,9.19,Blue,Royal Never Give Up,2.0,0.0,0.0,1.0,61840.0,1314.5639936271907,33.61656930430165
527,WC,2019-W,G,1,2019-10-12 07:56:50.999971200,9.19,Red,Clutch Gaming,2.0,0.0,1.0,0.0,47780.0,866.5554965480617,29.82474774296336
538,WC,2019-W,G,1,2019-10-12 09:03:32.000025600,9.19,Blue,Invictus Gaming,3.0,0.0,0.0,0.0,52695.0,1117.7865168539329,34.786516853932575
539,WC,2019-W,G,1,2019-10-12 09:03:32.000025600,9.19,Red,AHQ e-Sports Club,1.0,0.0,1.0,0.0,47069.0,928.1460674157304,31.85393258426966
550,WC,2019-W,G,1,2019-10-12 10:04:23.999980800,9.19,Blue,Damwon Gaming,1.0,0.0,1.0,0.0,51275.0,993.2654155495978,32.139410187667565
551,WC,2019-W,G,1,2019-10-12 10:04:23.999980800,9.19,Red,Team Liquid,3.0,0.0,0.0,1.0,57430.0,1191.2815013404825,31.817694369973196
562,WC,2019-W,G,1,2019-10-12 11:06:18.999964800,9.19,Blue,J Team,1.0,0.0,1.0,2.0,68722.0,1225.4897680763984,32.41473396998636
563,WC,2019-W,G,1,2019-10-12 11:06:18.999964800,9.19,Red,Funplus Phoenix,4.0,0.0,0.0,0.0,61252.0,1021.6698499317872,33.0968622100955
574,WC,2019-W,G,1,2019-10-12 12:15:10.999958400,9.19,Blue,GAM Esports,1.0,0.0,0.0,0.0,50643.0,1005.0131291028447,36.10503282275711
575,WC,2019-W,G,1,2019-10-12 12:15:10.999958400,9.19,Red,Splyce,3.0,0.0,1.0,1.0,56893.0,1210.155361050328,35.448577680525176
586,WC,2019-W,G,2,2019-10-13 06:05:22.000012800,9.19,Blue,SK Telecom T1,4.0,0.0,1.0,2.0,82715.0,1291.361934477379,32.66770670826833
587,WC,2019-W,G,2,2019-10-13 06:05:22.000012800,9.19,Red,Royal Never Give Up,3.0,1.0,0.0,1.0,82659.0,1290.0514820592825,30.70202808112325
598,WC,2019-W,G,2,2019-10-13 07:55:00.999984000,9.19,Blue,Fnatic,2.0,1.0,0.0,0.0,74973.0,1271.8310580204775,31.023890784982928
599,WC,2019-W,G,2,2019-10-13 07:55:00.999984000,9.19,Red,Clutch Gaming,4.0,0.0,1.0,0.0,65751.0,1035.773037542662,29.33447098976109
610,WC,2019-W,G,2,2019-10-13 08:57:26.000035200,9.19,Blue,Team Liquid,2.0,0.0,1.0,0.0,58772.0,1086.8850518006907,30.606808090774546
611,WC,2019-W,G,2,2019-10-13 08:57:26.000035200,9.19,Red,Invictus Gaming,3.0,0.0,0.0,1.0,65229.0,1278.0148001973362,33.38924518993587
622,WC,2019-W,G,2,2019-10-13 09:56:23.000035200,9.19,Blue,AHQ e-Sports Club,1.0,0.0,0.0,0.0,42102.0,863.5072463768116,28.55072463768116
623,WC,2019-W,G,2,2019-10-13 09:56:23.000035200,9.19,Red,Damwon Gaming,3.0,0.0,1.0,1.0,51746.0,1212.9275362318838,35.0
634,WC,2019-W,G,2,2019-10-13 10:49:44.000025600,9.19,Blue,Griffin,1.0,0.0,1.0,0.0,48848.0,980.9530201342284,34.194630872483216
635,WC,2019-W,G,2,2019-10-13 10:49:44.000025600,9.19,Red,G2 Esports,3.0,0.0,0.0,1.0,59691.0,1344.8120805369126,34.83221476510067
646,WC,2019-W,G,2,2019-10-13 11:45:39.999974400,9.19,Blue,Cloud9,4.0,1.0,1.0,2.0,89096.0,1253.0177179305458,32.147413182140326
647,WC,2019-W,G,2,2019-10-13 11:45:39.999974400,9.19,Red,Hong Kong Attitude,2.0,0.0,0.0,0.0,80402.0,1068.170092133239,30.637845499645643
658,WC,2019-W,G,3,2019-10-14 07:44:45.000038399,9.19,Blue,Invictus Gaming,3.0,0.0,1.0,0.0,66939.0,1102.7602441150827,32.92938099389713
659,WC,2019-W,G,3,2019-10-14 07:44:45.000038399,9.19,Red,Damwon Gaming,3.0,1.0,0.0,2.0,75257.0,1320.319093286835,31.54315605928509
670,WC,2019-W,G,3,2019-10-14 08:51:28.999987200,9.19,Blue,AHQ e-Sports Club,2.0,0.0,1.0,1.0,74734.0,1133.186360031721,28.620142743854085
671,WC,2019-W,G,3,2019-10-14 08:51:28.999987200,9.19,Red,Team Liquid,4.0,1.0,0.0,1.0,77171.0,1191.1641554321968,29.429024583663765
682,WC,2019-W,G,3,2019-10-14 09:58:35.999961600,9.19,Blue,Funplus Phoenix,2.0,0.0,0.0,1.0,68914.0,1324.053511705686,34.457716196846626
683,WC,2019-W,G,3,2019-10-14 09:58:35.999961600,9.19,Red,Splyce,3.0,0.0,1.0,0.0,59534.0,1055.1571906354516,29.12565695174391
694,WC,2019-W,G,3,2019-10-14 10:56:02.000025600,9.19,Blue,J Team,1.0,0.0,1.0,0.0,66131.0,1044.086956521739,30.818414322250643
695,WC,2019-W,G,3,2019-10-14 10:56:02.000025600,9.19,Red,GAM Esports,3.0,0.0,0.0,0.0,73805.0,1240.3529411764705,35.370843989769824
706,WC,2019-W,G,3,2019-10-14 12:01:16.000032000,9.19,Blue,Griffin,3.0,0.0,0.0,1.0,74267.0,1313.7331571994714,37.85997357992074
707,WC,2019-W,G,3,2019-10-14 12:01:16.000032000,9.19,Red,Hong Kong Attitude,2.0,0.0,1.0,0.0,62624.0,1006.124174372523,33.65918097754293
718,WC,2019-W,G,3,2019-10-14 13:02:27.000038400,9.19,Blue,G2 Esports,2.0,0.0,0.0,1.0,53607.0,1509.6926201760325,28.72037914691943
719,WC,2019-W,G,3,2019-10-14 13:02:27.000038400,9.19,Red,Cloud9,0.0,0.0,1.0,0.0,38971.0,915.136086662153,25.064319566689235
730,WC,2019-W,G,4,2019-10-15 07:39:17.999971200,9.19,Blue,Royal Never Give Up,2.0,0.0,1.0,1.0,69943.0,1274.2448418156807,35.73590096286107
731,WC,2019-W,G,4,2019-10-15 07:39:17.999971200,9.19,Red,Fnatic,3.0,0.0,0.0,0.0,60352.0,1010.3933975240714,31.85694635488308
742,WC,2019-W,G,4,2019-10-15 08:48:13.000032000,9.19,Blue,Clutch Gaming,0.0,0.0,0.0,0.0,36814.0,742.2420382165607,28.777070063694268
743,WC,2019-W,G,4,2019-10-15 08:48:13.000032000,9.19,Red,SK Telecom T1,4.0,0.0,1.0,1.0,53848.0,1393.2229299363055,36.53503184713375
754,WC,2019-W,G,4,2019-10-15 10:37:26.999990400,9.19,Blue,Splyce,0.0,0.0,1.0,0.0,74877.0,1032.8862364789259,34.46475195822455
755,WC,2019-W,G,4,2019-10-15 10:37:26.999990400,9.19,Red,J Team,6.0,1.0,0.0,3.0,86269.0,1287.8358821335326,32.51771726967549
766,WC,2019-W,G,4,2019-10-15 11:44:45.999974400,9.19,Blue,Cloud9,2.0,0.0,1.0,1.0,81087.0,1221.7960122699385,33.3819018404908
767,WC,2019-W,G,4,2019-10-15 11:44:45.999974400,9.19,Red,Griffin,4.0,1.0,0.0,2.0,87081.0,1359.6947852760734,33.243865030674854
778,WC,2019-W,G,4,2019-10-15 12:51:10.999958400,9.19,Blue,Hong Kong Attitude,1.0,0.0,1.0,0.0,50978.0,1008.0326619488296,29.232444202504087
779,WC,2019-W,G,4,2019-10-15 12:51:10.999958400,9.19,Red,G2 Esports,3.0,0.0,0.0,1.0,60710.0,1325.8987479586285,35.013609145345676
790,WC,2019-W,G,4,2019-10-15 09:42:32.999990400,9.19,Blue,Funplus Phoenix,2.0,0.0,1.0,1.0,50757.0,1484.7728237791935,35.159235668789805
791,WC,2019-W,G,4,2019-10-15 09:42:32.999990400,9.19,Red,GAM Esports,0.0,0.0,0.0,0.0,34906.0,811.6942675159236,32.144373673036085
802,WC,2019-W,G,5.1,2019-10-17 06:54:17.999971200,9.19,Blue,GAM Esports,0.0,0.0,1.0,0.0,46801.0,973.4450261780104,33.438045375218145
803,WC,2019-W,G,5.1,2019-10-17 06:54:17.999971200,9.19,Red,Funplus Phoenix,3.0,0.0,0.0,1.0,59709.0,1423.9860383944153,35.84642233856893
814,WC,2019-W,G,5.2,2019-10-17 08:41:06.000000000,9.19,Blue,J Team,0.0,0.0,0.0,0.0,42899.0,845.7296664716208,30.544177881802224
815,WC,2019-W,G,5.2,2019-10-17 08:41:06.000000000,9.19,Red,Splyce,3.0,0.0,1.0,1.0,54522.0,1253.7928613224108,32.615564657694556
826,WC,2019-W,G,5.3,2019-10-17 09:33:41.000025600,9.19,Blue,GAM Esports,0.0,0.0,0.0,0.0,42537.0,922.8290863890616,30.428837787445623
827,WC,2019-W,G,5.3,2019-10-17 09:33:41.000025600,9.19,Red,J Team,3.0,0.0,1.0,1.0,53365.0,1326.6078309509012,35.276569297700426
838,WC,2019-W,G,5.4,2019-10-17 10:25:33.999974400,9.19,Blue,Splyce,2.0,0.0,0.0,1.0,66843.0,1298.4571984435795,32.947470817120625
839,WC,2019-W,G,5.4,2019-10-17 10:25:33.999974400,9.19,Red,Funplus Phoenix,2.0,0.0,1.0,0.0,58400.0,1052.0661478599222,33.21011673151751
850,WC,2019-W,G,5.5,2019-10-17 11:22:38.000006400,9.19,Blue,Splyce,2.0,0.0,0.0,2.0,68085.0,1400.2775263951737,33.51432880844646
851,WC,2019-W,G,5.5,2019-10-17 11:22:38.000006400,9.19,Red,GAM Esports,3.0,0.0,1.0,0.0,61745.0,1209.025641025641,36.289592760180994
862,WC,2019-W,G,5.6,2019-10-17 12:19:13.999958400,9.19,Blue,Funplus Phoenix,3.0,0.0,1.0,1.0,54624.0,1620.536687631027,38.90985324947589
863,WC,2019-W,G,5.6,2019-10-17 12:19:13.999958400,9.19,Red,J Team,0.0,0.0,0.0,0.0,33330.0,727.7064989517818,28.301886792452827
874,WC,2019-W,G,T,2019-10-17 13:13:45.000019200,9.19,Blue,Funplus Phoenix,3.0,1.0,1.0,1.0,75853.0,1300.8852739726026,33.801369863013704
875,WC,2019-W,G,T,2019-10-17 13:13:45.000019200,9.19,Red,Splyce,2.0,0.0,0.0,0.0,67549.0,1087.597602739726,32.26027397260274
886,WC,2019-W,G,6.2,2019-10-18 08:35:25.000022400,9.19,Blue,G2 Esports,3.0,0.0,0.0,1.0,59771.0,1354.094276094276,36.4983164983165
887,WC,2019-W,G,6.2,2019-10-18 08:35:25.000022400,9.19,Red,Hong Kong Attitude,1.0,0.0,1.0,0.0,49055.0,993.2861952861954,30.707070707070713
898,WC,2019-W,G,6.1,2019-10-18 07:29:43.000022400,9.19,Blue,Griffin,3.0,0.0,1.0,1.0,53221.0,1555.6515679442507,36.041811846689896
899,WC,2019-W,G,6.1,2019-10-18 07:29:43.000022400,9.19,Red,Cloud9,0.0,0.0,0.0,0.0,34457.0,771.0940766550522,30.648083623693374
910,WC,2019-W,G,6.3,2019-10-18 09:30:27.999964800,9.19,Blue,Hong Kong Attitude,0.0,0.0,1.0,0.0,45699.0,858.829646017699,29.867256637168147
911,WC,2019-W,G,6.3,2019-10-18 09:30:27.999964800,9.19,Red,Griffin,4.0,0.0,0.0,1.0,59581.0,1319.5154867256638,36.404867256637175
922,WC,2019-W,G,6.4,2019-10-18 10:23:28.999996800,9.19,Blue,Cloud9,1.0,0.0,0.0,0.0,52453.0,986.5915492957747,26.35367762128325
923,WC,2019-W,G,6.4,2019-10-18 10:23:28.999996800,9.19,Red,G2 Esports,2.0,0.0,1.0,2.0,67109.0,1445.3082942097028,31.58059467918623
934,WC,2019-W,G,6.5,2019-10-18 11:19:20.999971200,9.19,Blue,Hong Kong Attitude,0.0,0.0,0.0,1.0,49273.0,1102.6181384248214,31.07398568019093
935,WC,2019-W,G,6.5,2019-10-18 11:19:20.999971200,9.19,Red,Cloud9,3.0,0.0,1.0,0.0,51689.0,1189.1097852028638,33.866348448687354
946,WC,2019-W,G,6.6,2019-10-18 12:11:19.999968000,9.19,Blue,G2 Esports,0.0,0.0,0.0,0.0,39971.0,800.8004881025017,31.372788285539965
947,WC,2019-W,G,6.6,2019-10-18 12:11:19.999968000,9.19,Red,Griffin,4.0,0.0,1.0,1.0,55287.0,1361.4838316046366,32.98352654057352
958,WC,2019-W,G,T,2019-10-18 13:04:37.999977600,9.19,Blue,G2 Esports,0.0,0.0,0.0,0.0,43312.0,860.2293739028672,30.579286132241073
959,WC,2019-W,G,T,2019-10-18 13:04:37.999977600,9.19,Red,Griffin,4.0,0.0,1.0,1.0,56432.0,1320.8496196606206,30.509069631363374
970,WC,2019-W,G,7.1,2019-10-19 06:44:44.000016000,9.19,Blue,Royal Never Give Up,4.0,0.0,0.0,1.0,63684.0,1143.0985915492959,33.859154929577464
971,WC,2019-W,G,7.1,2019-10-19 06:44:44.000016000,9.19,Red,SK Telecom T1,1.0,0.0,1.0,1.0,69193.0,1298.281690140845,35.63380281690141
982,WC,2019-W,G,7.2,2019-10-19 07:50:39.000019200,9.19,Blue,Clutch Gaming,4.0,0.0,0.0,1.0,96444.0,1342.0801644398766,30.976361767728672
983,WC,2019-W,G,7.2,2019-10-19 07:50:39.000019200,9.19,Red,Fnatic,4.0,2.0,1.0,3.0,96740.0,1348.16443987667,30.688591983556012
994,WC,2019-W,G,7.3,2019-10-19 09:02:54.000009600,9.19,Blue,SK Telecom T1,2.0,0.0,1.0,0.0,44494.0,987.8515769944344,31.910946196660486
995,WC,2019-W,G,7.3,2019-10-19 09:02:54.000009600,9.19,Red,Fnatic,1.0,0.0,0.0,1.0,53306.0,1314.8274582560296,29.573283858998145
1006,WC,2019-W,G,7.4,2019-10-19 09:53:48.999984000,9.19,Blue,Clutch Gaming,0.0,0.0,1.0,0.0,50736.0,1051.752808988764,33.10112359550562
1007,WC,2019-W,G,7.4,2019-10-19 09:53:48.999984000,9.19,Red,Royal Never Give Up,4.0,0.0,0.0,1.0,60441.0,1378.8876404494379,35.157303370786515
1018,WC,2019-W,G,7.5,2019-10-19 10:46:25.999996800,9.19,Blue,SK Telecom T1,4.0,0.0,0.0,1.0,69970.0,1460.2658610271899,38.1570996978852
1019,WC,2019-W,G,7.5,2019-10-19 10:46:25.999996800,9.19,Red,Clutch Gaming,1.0,0.0,1.0,1.0,55043.0,1009.299093655589,32.779456193353475
1030,WC,2019-W,G,7.6,2019-10-19 11:44:15.999993600,9.19,Blue,Fnatic,4.0,0.0,0.0,2.0,63950.0,1318.2416452442162,35.29048843187661
1031,WC,2019-W,G,7.6,2019-10-19 11:44:15.999993600,9.19,Red,Royal Never Give Up,0.0,0.0,1.0,0.0,49551.0,874.0565552699229,30.971722365038566
1042,WC,2019-W,G,8.1,2019-10-20 06:37:21.999993600,9.19,Blue,AHQ e-Sports Club,2.0,0.0,0.0,0.0,52415.0,953.5521472392637,31.56441717791411
1043,WC,2019-W,G,8.1,2019-10-20 06:37:21.999993600,9.19,Red,Invictus Gaming,3.0,0.0,1.0,2.0,62713.0,1269.4417177914106,33.49693251533742
1054,WC,2019-W,G,8.2,2019-10-20 07:46:34.000032000,9.19,Blue,Team Liquid,0.0,0.0,0.0,0.0,52031.0,956.2043343653253,33.405572755417964
1055,WC,2019-W,G,8.2,2019-10-20 07:46:34.000032000,9.19,Red,Damwon Gaming,5.0,0.0,1.0,1.0,65659.0,1378.1238390092885,36.59442724458205
1066,WC,2019-W,G,8.3,2019-10-20 08:43:15.000038400,9.19,Blue,Team Liquid,3.0,0.0,0.0,1.0,58664.0,1238.9208400646205,33.63489499192246
1067,WC,2019-W,G,8.3,2019-10-20 08:43:15.000038400,9.19,Red,AHQ e-Sports Club,0.0,0.0,1.0,0.0,47176.0,867.7415185783522,30.016155088852987
1078,WC,2019-W,G,8.4,2019-10-20 09:37:46.000012800,9.19,Blue,Damwon Gaming,3.0,0.0,1.0,1.0,62085.0,1280.1662337662335,32.91428571428571
1079,WC,2019-W,G,8.4,2019-10-20 09:37:46.000012800,9.19,Red,Invictus Gaming,1.0,0.0,0.0,0.0,56087.0,1093.2155844155843,33.53766233766233
1090,WC,2019-W,G,8.5,2019-10-20 10:32:52.000022400,9.19,Blue,Damwon Gaming,4.0,0.0,1.0,1.0,60196.0,1381.8305084745762,39.050847457627114
1091,WC,2019-W,G,8.5,2019-10-20 10:32:52.000022400,9.19,Red,AHQ e-Sports Club,0.0,0.0,0.0,0.0,43580.0,818.5762711864407,32.88135593220339
1102,WC,2019-W,G,8.6,2019-10-20 11:23:37.999968000,9.19,Blue,Invictus Gaming,1.0,0.0,1.0,0.0,46693.0,1266.9910158949554,32.923289564616454
1103,WC,2019-W,G,8.6,2019-10-20 11:23:37.999968000,9.19,Red,Team Liquid,2.0,0.0,0.0,0.0,36552.0,846.4934346924672,31.347615756738076
1114,WC,2019-W,QF,1,2019-10-26 04:14:46.999968000,9.19,Blue,Invictus Gaming,3.0,1.0,0.0,2.0,83092.0,1250.0736802126853,29.94303076338777
1115,WC,2019-W,QF,1,2019-10-26 04:14:46.999968000,9.19,Red,Griffin,3.0,0.0,1.0,0.0,74169.0,1046.7390808963162,28.849221420432965
1126,WC,2019-W,QF,2,2019-10-26 06:02:17.999980800,9.19,Blue,Griffin,2.0,0.0,0.0,0.0,58726.0,1042.269230769231,27.54807692307693
1127,WC,2019-W,QF,2,2019-10-26 06:02:17.999980800,9.19,Red,Invictus Gaming,3.0,0.0,1.0,2.0,68666.0,1329.0000000000002,33.115384615384606
1138,WC,2019-W,QF,3,2019-10-26 06:57:33.000019200,9.19,Blue,Invictus Gaming,1.0,0.0,0.0,0.0,57684.0,928.5198358413134,31.819425444596448
1139,WC,2019-W,QF,3,2019-10-26 06:57:33.000019200,9.19,Red,Griffin,4.0,0.0,1.0,1.0,69106.0,1241.0232558139535,31.60054719562244
1150,WC,2019-W,QF,4,2019-10-26 07:54:37.999958400,9.19,Blue,Griffin,1.0,0.0,0.0,0.0,39054.0,853.9922178988327,31.24513618677043
1151,WC,2019-W,QF,4,2019-10-26 07:54:37.999958400,9.19,Red,Invictus Gaming,2.0,0.0,1.0,1.0,52099.0,1361.5797665369648,34.55252918287938
1162,WC,2019-W,QF,1,2019-10-26 08:40:42.999974400,9.19,Blue,Funplus Phoenix,4.0,0.0,1.0,1.0,50583.0,1270.8443877551026,30.1530612244898
1163,WC,2019-W,QF,1,2019-10-26 08:40:42.999974400,9.19,Red,Fnatic,0.0,0.0,0.0,0.0,45785.0,1087.2474489795916,32.0280612244898
1174,WC,2019-W,QF,2,2019-10-26 09:50:20.000025600,9.19,Blue,Fnatic,0.0,0.0,0.0,0.0,39013.0,925.1681415929199,30.306330837304287
1175,WC,2019-W,QF,2,2019-10-26 09:50:20.000025600,9.19,Red,Funplus Phoenix,3.0,0.0,1.0,1.0,49089.0,1336.7134104833215,32.716133424098025
1186,WC,2019-W,QF,3,2019-10-26 10:37:48.000028800,9.19,Blue,Funplus Phoenix,0.0,0.0,1.0,0.0,47824.0,1111.413729128015,32.467532467532465
1187,WC,2019-W,QF,3,2019-10-26 10:37:48.000028800,9.19,Red,Fnatic,4.0,0.0,0.0,1.0,53701.0,1329.4842300556586,30.389610389610397
1198,WC,2019-W,QF,4,2019-10-26 11:24:42.999984000,9.19,Blue,Funplus Phoenix,5.0,0.0,0.0,2.0,71458.0,1340.9958197863446,32.80074314909429
1199,WC,2019-W,QF,4,2019-10-26 11:24:42.999984000,9.19,Red,Fnatic,0.0,0.0,1.0,0.0,60007.0,1021.8783093358104,32.187645146307474
1210,WC,2019-W,QF,1,2019-10-27 09:20:53.000016000,9.19,Blue,G2 Esports,3.0,0.0,0.0,1.0,65395.0,1251.6681222707425,33.304221251819506
1211,WC,2019-W,QF,1,2019-10-27 09:20:53.000016000,9.19,Red,Damwon Gaming,1.0,0.0,1.0,0.0,57801.0,1030.5909752547304,33.12954876273653
1222,WC,2019-W,QF,2,2019-10-27 10:32:15.999993600,9.19,Blue,G2 Esports,1.0,1.0,0.0,0.0,76137.0,1073.0262960180316,32.952667167543204
1223,WC,2019-W,QF,2,2019-10-27 10:32:15.999993600,9.19,Red,Damwon Gaming,6.0,1.0,1.0,3.0,90431.0,1395.2051089406461,34.012021036814424
1234,WC,2019-W,QF,3,2019-10-27 11:38:04.000041600,9.19,Blue,G2 Esports,2.0,0.0,0.0,1.0,63297.0,1381.100858369099,36.63090128755365
1235,WC,2019-W,QF,3,2019-10-27 11:38:04.000041600,9.19,Red,Damwon Gaming,2.0,0.0,1.0,0.0,52320.0,1027.763948497854,32.12446351931331
1246,WC,2019-W,QF,4,2019-10-27 12:28:25.999968000,9.19,Blue,G2 Esports,3.0,0.0,1.0,1.0,62477.0,1400.0417124039518,35.63117453347969
1247,WC,2019-W,QF,4,2019-10-27 12:28:25.999968000,9.19,Red,Damwon Gaming,1.0,0.0,0.0,0.0,52743.0,1079.4928649835347,31.679473106476397
1258,WC,2019-W,QF,1,2019-10-27 05:39:13.000032000,9.19,Blue,Splyce,0.0,0.0,0.0,0.0,47756.0,979.0120068610637,29.228130360205828
1259,WC,2019-W,QF,1,2019-10-27 05:39:13.000032000,9.19,Red,SK Telecom T1,3.0,0.0,1.0,2.0,57887.0,1326.5591766723844,31.835334476843915
1270,WC,2019-W,QF,2,2019-10-27 06:45:42.999984000,9.19,Blue,SK Telecom T1,4.0,0.0,1.0,1.0,56467.0,1393.6674757281555,33.60436893203884
1271,WC,2019-W,QF,2,2019-10-27 06:45:42.999984000,9.19,Red,Splyce,0.0,0.0,0.0,0.0,45505.0,994.5655339805825,32.33009708737865
1282,WC,2019-W,QF,3,2019-10-27 07:34:13.000022400,9.19,Blue,SK Telecom T1,1.0,0.0,1.0,0.0,56553.0,1122.1540073336828,31.681508643268728
1283,WC,2019-W,QF,3,2019-10-27 07:34:13.000022400,9.19,Red,Splyce,3.0,0.0,0.0,2.0,63665.0,1345.6846516500784,33.72446306966999
1294,WC,2019-W,QF,4,2019-10-27 08:27:03.000038400,9.19,Blue,SK Telecom T1,4.0,0.0,0.0,1.0,61044.0,1258.407523510972,33.730407523510976
1295,WC,2019-W,QF,4,2019-10-27 08:27:03.000038400,9.19,Red,Splyce,1.0,0.0,1.0,0.0,51314.0,953.3918495297808,29.373040752351102
1306,WC,2019-W,SF,1,2019-11-02 05:51:26.000006400,9.19,Blue,Funplus Phoenix,3.0,0.0,1.0,1.0,54159.0,1245.3958944281524,31.530791788856305
1307,WC,2019-W,SF,1,2019-11-02 05:51:26.000006400,9.19,Red,Invictus Gaming,0.0,0.0,0.0,0.0,44622.0,909.782991202346,30.651026392961874
